Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.62332049,43.09512557,43.5762601,43.79818729,44.38134364,44.52395452,44.98944071,45.56562245,45.92694873,46.26275788,45.20169333,42.26538954,46.75731517,47.23630439,47.33190754,47.41055904,47.97921872,48.40105807,48.68786728,49.43298246,49.92172471,50.18074296,50.36613855,49.97103196,50.05591694,50.39689585,51.10097853,51.95034127,52.17337494,52.59834775,52.81103631,52.45492092,53.12467382,53.67872589,53.91530607,54.49060216,54.7763219,55.22891683,55.3565942,56.03650657,56.84204574,57.40819906,57.92534217,58.4878744,58.87021103,59.53544922,60.17957041,60.73060681,60.89794311,61.53492975,62.04434513,62.43375212,62.96007482,63.38577278,63.60821102,63.88211799,64.31014079,64.6098589,65.1728901,65.58286911,65.41147907,64.87646341,66.36006053,67.05383189,
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.557,64.425,64.397,64.458,64.666,64.922,65.18,65.409,65.542,65.626,65.724,65.841,65.991,66.238,66.478,66.76,67.051,67.357,67.689,68.071,68.446,68.811,69.142,69.457,69.754,70.02,70.34,70.685,71.057,71.406,71.8,72.183,72.544,72.822,73.14,73.371,73.634,73.9,74.204,74.469,74.842,75.289,75.785,76.319,76.876,77.453,77.971,78.451,78.899,79.303,79.613,79.836,80.007,80.12,80.199,80.267,80.391,80.506,80.614,80.74,80.591,80.42,80.956,80.999,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.61,45.824,46.133,46.458,46.742,45.558,45.884,46.184,47.925,48.26,48.585,48.902,49.213,49.642,50.259,50.761,51.302,51.822,52.42,53.014,53.593,54.173,54.735,55.283,55.813,56.324,56.819,57.291,57.744,58.196,58.618,59.032,59.445,59.823,60.237,60.63,61.027,61.439,61.852,62.284,62.749,63.158,63.649,64.086,64.484,64.939,65.373,65.803,66.247,66.7,67.162,67.623,68.076,68.499,68.932,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003,
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.19426829,69.67829268,69.99104878,70.23009756,70.48992683,70.695,70.21695122,71.24536585,70.941,70.85282927,70.90156098,71.67585366,71.0217561,71.23997561,71.17556098,71.75304878,71.85660976,71.99739024,71.99631707,72.26802439,72.59541463,72.95178049,73.20904878,73.24009756,73.66373171,73.62190244,73.66553659,74.43190244,74.43941463,74.45521951,74.84607317,75.025,75.41509756,75.29219512,75.78663415,75.46931707,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,80.94878049,81.34878049,81.45365854,81.65365854,82.15609756,82.20487805,82.70243902,82.45609756,82.25365854,82.5097561,82.86097561,
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.297,43.9,43.769,45.105,45.735,46.372,47.072,47.803,47.946,49.382,50.222,51.12,51.729,52.944,53.862,54.819,55.771,56.66,56.042,58.453,58.369,56.625,57.633,58.518,60.875,61.537,62.136,62.685,63.255,65.314,64.066,66.233,66.653,67.037,67.49,67.904,68.328,68.649,69.214,69.686,70.166,70.619,71.112,70.464,72.04,72.446,72.895,73.299,73.683,74.041,74.39,74.721,75.039,75.349,75.635,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654,
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.462,52.339,53.482,54.36,55.245,56.387,57.321,58.422,58.969,59.64,60.532,61.333,61.816,62.344,60.995,61.434,63.569,63.896,64.175,64.417,60.916,58.652,58.977,59.287,59.544,59.8,60.031,60.259,56.692,57.501,57.587,61.338,65.344,65.31,65.027,64.761,64.618,64.241,64.405,64.532,64.86,65.292,65.724,64.834,64.634,64.899,64.029,64.428,66.465,67.834,68.092,68.435,68.827,69.047,69.679,69.977,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324,
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.04007317,73.50341463,73.72195122,73.04292683,73.54170732,73.86878049,73.3004878,73.78317073,74.00585366,73.77634146,73.93390244,73.5704878,74.45585366,74.45097561,74.51170732,75.57878049,76.97219512,76.37365854,76.64926829,76.77317073,76.84658537,76.52146341,77.03780488,76.84560976,77.57658537,77.60243902,77.99073171,77.33902439,77.08292683,78.14097561,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.66097561,82.86097561,83.16341463,83.06341463,83.16585366,82.1195122,82.60731707,
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,72.00658537,72.11219512,,,,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,82.64878049,82.5,82.7,83.19512195,
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.47073171,75.77073171,76.2195122,76.37073171,76.8195122,76.97073171,77.0195122,77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.7,83.7,
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.828,64.257,64.619,64.999,65.347,65.663,65.928,66.086,66.319,66.516,66.731,66.997,67.304,67.607,67.913,68.168,68.412,68.586,68.739,68.813,68.992,69.12,69.253,69.546,69.809,70.101,70.446,70.87,71.161,71.512,71.705,71.787,71.816,71.758,71.624,71.488,71.328,71.216,71.17,71.189,71.281,71.287,71.478,71.585,71.542,71.493,71.395,71.405,71.502,71.717,71.979,72.245,72.405,72.435,72.357,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479,
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.678,53.68,54.633,55.489,56.456,57.317,57.762,58.97,59.767,60.504,59.833,61.772,62.477,63.065,63.611,64.148,64.654,65.127,65.602,66.049,66.493,66.92,67.36,67.778,68.206,68.587,68.962,69.297,69.605,69.865,70.094,70.24,70.4,70.568,70.738,70.915,71.105,71.324,71.521,71.737,71.926,72.141,72.359,72.585,72.788,72.977,73.225,73.407,73.563,73.707,73.797,73.929,74.087,74.282,74.606,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814,
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.69560976,68.35195122,68.63487805,69.71243902,70.20658537,70.26682927,70.91585366,71.46609756,71.61097561,71.85804878,71.9197561,72.80902439,73.15365854,73.29512195,73.67219512,74.24707317,74.68658537,75.25585366,75.58463415,76.10878049,75.98902439,76.39487805,76.87365854,76.92195122,77.29121951,77.5604878,78.0104878,78.4295122,78.3497561,78.76853659,78.83707317,79.03682927,79.0802439,79.30365854,79.69682927,79.53609756,80.2197561,80.42414634,80.50146341,80.46097561,81.07609756,81.41634146,81.69073171,81.76,82.0302439,81.95512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,84.04121951,
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.946,58.169,58.392,58.612,58.83,59.042,59.247,59.446,59.643,59.843,60.049,60.262,60.48,60.697,60.908,61.11,61.301,61.517,61.765,62.072,62.516,62.996,63.586,64.224,64.839,65.376,65.788,65.996,66.032,65.915,65.701,65.379,64.978,64.538,64.108,63.717,63.455,63.318,63.349,63.528,63.793,64.108,64.441,64.753,65.04,65.356,65.722,66.18,66.759,67.46,68.257,69.108,69.939,70.719,71.415,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402,
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.477,49.33,50.104,50.758,51.323,51.886,52.383,52.796,53.302,53.734,54.143,54.543,55.013,55.5,56.039,56.62,57.153,57.684,58.234,58.691,59.175,59.562,59.904,60.342,60.611,60.856,60.818,60.721,60.32,59.99,58.334,57.826,57.095,56.668,56.101,55.856,55.575,55.478,55.568,55.866,56.084,56.501,56.759,57.369,57.947,58.51,59.059,59.407,59.955,60.483,60.915,61.283,61.537,61.729,61.99,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646,
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.02858537,55.33412195,55.6417561,55.93258537,56.22,56.51904878,56.82739024,57.15595122,57.44809756,57.75478049,58.01863415,58.32178049,58.64582927,58.98978049,59.3437561,59.61819512,59.88426829,60.14997561,60.48478049,60.86621951,61.30721951,61.62397561,62.04256098,62.11234146,62.6202439,63.427,64.43995122,65.14163415,65.00370732,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,71.8,71.9,72.04878049,72.24878049,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.134,42.588,43.079,43.612,44.044,44.497,44.948,45.193,45.586,45.935,38.628,38.7,38.909,39.078,39.296,12.784,11.632,11.295,11.573,41.072,47.498,48.035,48.755,49.383,50.089,50.799,51.555,53.674,54.433,54.768,55.205,55.582,55.747,56.036,56.221,56.562,56.832,57.266,57.859,58.611,59.491,60.457,61.395,62.345,63.256,64.113,64.886,65.549,66.147,66.747,67.311,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.958,48.468,49.042,49.688,50.356,51.028,51.736,52.454,53.129,53.763,54.38,54.934,55.313,55.79,56.102,56.358,56.562,56.057,56.924,57.106,57.303,57.525,57.773,58.05,58.357,58.719,59.118,59.576,60.055,60.539,61.018,61.502,61.968,62.406,62.797,63.146,63.47,63.797,64.1,64.393,64.674,64.918,65.123,65.287,65.416,65.517,65.601,65.677,65.746,65.808,65.859,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.84,57.338,57.84,58.43,59.04,59.595,60.081,60.445,60.776,61.079,61.372,61.74,62.137,62.517,62.888,63.191,63.49,63.73,63.995,64.198,64.385,64.62,64.868,65.118,65.334,65.482,65.554,65.516,65.451,65.45,65.641,65.958,66.339,66.708,67.002,67.23,67.488,67.811,67.891,68.725,69.249,69.767,70.194,70.614,70.92,71.151,71.356,71.437,71.479,71.488,71.452,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.79756098,54.47685366,55.05495122,55.02546341,55.3922439,55.86458537,55.52297561,60.92873171,60.94326829,61.48290244,62.16341463,62.61219512,63.0097561,63.40731707,63.80487805,64.15365854,64.50243902,64.9,65.19756098,65.54634146,66.04634146,66.54634146,67.09512195,67.54634146,68.19512195,68.79512195,69.44634146,69.99756098,70.54878049,71.04878049,71.59756098,72.04634146,72.49756098,72.99756098,73.39756098,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,83.42926829,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.20334146,60.235,61.2595122,62.26941463,63.25670732,64.2174878,65.14826829,66.031,66.84604878,67.57478049,68.20204878,68.71473171,69.11980488,69.44397561,69.71395122,69.95502439,70.20143902,70.46841463,70.76541463,71.09431707,71.4554878,71.84931707,72.27168293,72.71370732,73.16556098,73.62039024,74.07034146,74.51053659,74.92826829,75.30363415,73.41714634,73.9072439,76.00239024,76.0514878,76.03282927,75.9797561,75.92504878,75.90714634,75.96429268,76.07795122,76.22587805,76.38434146,76.53163415,76.64456098,76.72768293,76.80078049,76.88768293,77.01017073,77.18904878,77.43336585,77.72621951,78.0522439,78.39502439,78.74180488,79.08034146,79.37656098,79.67758537,79.91607317,80.10636585,81.9697561,78.76097561,78.73658537,80.58780488,83.18780488,
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.35900239,54.88107242,55.31502948,55.71141947,56.15329408,56.57961888,57.07240809,57.48168185,57.80450868,58.10672133,58.11468596,59.00338626,59.44213033,59.91304067,60.31869331,60.87048338,61.19931508,61.8048678,62.23473806,62.57620077,62.93619961,63.35627777,63.67409536,64.23160615,64.61603359,64.80613242,65.47256215,65.83714503,66.22203841,66.59965316,66.93517363,67.25306348,67.54466329,67.89859632,68.30989314,68.70656171,69.10599794,69.49786351,69.70340891,70.1327578,70.45251832,70.81432762,71.16037688,71.54776239,71.85632588,72.22938071,72.52386532,72.74782193,73.00040081,73.18454338,73.11903098,73.6885627,73.94990642,74.1693475,74.37705231,74.55539557,74.53064608,74.70065344,74.8906731,75.05135246,72.87592173,71.43770164,74.48972626,75.49860133,
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.036,41.344,42.272,41.544,41.859,42.222,42.347,42.869,43.183,43.46,43.776,44.122,44.416,44.728,45.886,46.15,46.012,46.408,46.832,47.46,48.56,49.237,49.931,50.485,51.014,51.579,52.144,52.597,53.077,53.589,54.035,54.7,55.098,55.583,55.81,56.344,56.821,57.302,57.549,57.866,58.317,58.887,59.302,59.643,60.08,60.688,61.074,61.694,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.927,64.267,64.595,64.879,65.103,65.317,65.504,65.677,65.802,65.918,66.018,66.12,66.201,66.298,66.41,57.744,36.436,60.331,59.996,59.557,59.909,60.279,47.19,60.752,61.167,61.574,62.011,62.539,62.92,65.114,65.479,70.865,71.169,71.559,72.03,72.383,72.614,72.94,73.201,73.513,73.895,74.354,74.836,75.275,75.693,76.074,75.677,76.732,76.956,77.262,77.529,77.768,77.941,78.037,78.148,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817,
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.073,38.104,38.167,38.309,38.451,38.693,38.955,39.262,39.588,39.991,40.359,40.72,41.199,41.619,42.063,42.463,42.851,43.22,43.567,43.89,44.088,44.344,44.447,44.576,44.683,44.026,44.494,44.267,44.065,43.863,37.644,43.575,43.566,43.022,42.621,44.573,44.945,48.302,49.367,50.412,51.852,53.109,54.061,53.045,55.949,56.765,57.495,58.147,58.675,59.106,59.358,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163,
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.752,42.362,44.075,45.584,47.652,49.278,50.946,52.462,53.849,55.173,56.379,57.583,58.685,59.71,60.709,61.621,62.448,63.129,63.796,64.328,64.797,65.255,65.768,66.26,66.748,67.285,67.806,68.258,68.608,68.979,69.312,69.635,69.974,70.247,70.472,70.641,70.736,70.72,70.657,70.601,70.542,70.653,70.788,70.996,71.21,71.439,71.632,71.788,71.936,72.071,72.196,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339,
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.865,59.095,59.877,60.538,61.339,61.924,62.533,63.161,63.749,64.026,64.29,64.492,64.645,64.573,65.419,65.909,66.198,66.957,67.38,67.364,67.801,68.688,68.977,69.987,70.522,70.308,70.229,69.671,69.736,70.028,70.008,70.309,70.734,71.05,71.076,71.172,70.963,70.778,70.68,70.692,70.779,71.367,71.707,72.188,72.453,72.544,72.794,72.86,72.963,72.946,72.768,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697,
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.07731412,55.57669728,56.01025711,56.41437778,56.84641871,57.28975995,57.80842368,58.22839935,58.5512168,58.84319824,58.90237961,59.73420153,60.16557534,60.6250926,61.04033247,61.59679261,61.94886905,62.53902206,62.96066356,63.30184067,63.64934025,64.06182989,64.37818862,64.92232379,65.28661383,65.47720652,66.11884325,66.46692916,66.82674112,67.17155023,67.50660519,67.82380402,68.09093978,68.42629438,68.80029342,69.18600382,69.56585246,69.96222212,70.1597429,70.54891618,70.8691415,71.15054649,71.5629005,71.87830846,72.2038232,72.56381438,72.83322667,73.05932988,73.25614041,73.44226233,73.40932278,73.9248923,74.16439437,74.38097727,74.56083487,74.74322219,74.67748488,74.83180879,75.0527172,75.20425987,73.18893402,71.8141668,74.64719894,75.64352933,
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.15203595,41.57994666,42.0598553,42.2470646,42.84148392,42.9460306,43.41749512,44.01546266,44.37059597,44.70722564,43.49361634,40.20084479,45.1990153,45.69487292,45.74107734,45.69958139,46.27293769,46.68821912,46.97909074,47.78389242,48.233985,48.53406153,48.79651448,48.18905239,48.27226143,48.62152178,49.34744202,50.21299431,50.4238799,50.89789181,51.04093157,50.66964186,51.39355614,52.00774655,52.2588917,52.9421811,53.24956682,53.72658293,53.88658533,54.56561914,55.40080396,55.985067,56.53412286,57.17323029,57.70993478,58.30855034,59.01522079,59.61211981,59.81180113,60.57242371,61.04089222,61.5004569,62.22543924,62.72335261,62.9592573,63.30490026,63.72372707,64.03397552,64.60227577,64.97245344,64.83235854,64.26734233,65.76318576,66.51610026,
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.61865994,41.92432258,42.28580965,42.51194728,42.98767768,43.26539136,43.7043229,44.10387065,44.52056774,44.90306108,45.32364259,45.60220516,45.59461061,46.26708381,46.80731817,47.18372892,47.54368038,47.95118674,48.10158217,48.38748762,48.70966807,48.8510702,48.80743428,48.83546818,48.61378166,48.98482474,49.96273899,50.17569936,50.39237488,51.11176505,51.28604219,50.95843662,51.09723508,51.95635512,51.97379644,52.05951131,52.12857651,52.54684413,52.3246133,53.303797,54.14305442,54.66810388,55.12125627,56.22351122,56.65275939,57.19189328,57.94033448,58.51188011,59.00602587,59.19166498,59.92566378,59.86511463,60.43455558,60.86561564,60.83781943,60.9921347,61.40169383,61.57950839,62.33998764,62.79744652,62.8180995,62.37998872,63.45831028,64.51789579,
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.88821951,70.95543902,70.84958537,70.90085366,71.04280488,71.21565854,71.63178049,72.04263415,72.39312195,72.60790244,72.88319512,73.09168293,73.40180488,73.64895122,73.98743902,74.26419512,74.47495122,74.65831707,74.59056098,74.61356098,74.65809756,74.83121951,74.95517073,75.61304878,76.09263415,76.63880488,77.11431707,77.6147561,77.84473171,78.12085366,78.33153659,78.47129268,78.46365854,78.27070732,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.65853659,84.40243902,84.12195122,84.84146341,
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.602,61.158,61.627,62.031,62.376,62.793,63.156,63.556,63.869,64.138,64.352,64.24,64.625,64.785,64.966,65.355,65.84,66.391,66.844,67.514,68.006,68.38,68.665,68.726,68.761,68.881,68.962,69.009,68.995,67.284,69.239,69.131,69.619,70.049,70.211,69.746,69.841,69.934,70.134,70.427,71.179,71.804,72.271,72.442,68.022,73.073,72.825,72.983,72.556,70.298,74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483,
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.83018808,46.21546356,46.66402369,46.96093381,47.40027855,46.8899649,47.36598659,47.66369535,48.66431731,49.10017899,49.01157895,48.05613918,49.98842035,50.51484005,50.93057511,51.5443242,52.07070747,52.63785763,53.16070961,53.79987643,54.35760304,54.85698093,55.31013583,55.77244305,56.18958788,56.5725876,56.96813042,57.33341764,57.69646226,58.03850659,58.35592584,58.50247275,58.94719589,59.23405739,59.55320975,59.87917406,60.19975331,60.53724421,60.88954584,61.31454995,61.74640721,62.12669776,62.55951716,62.97522031,63.30166753,63.67450352,64.10418117,64.48726724,64.73654436,65.20954842,65.5543981,65.99150652,66.36026612,66.69665802,67.03943977,67.3495072,67.6791939,67.99529154,68.28100336,68.55742563,68.04035634,66.3662903,69.30109468,69.59637466,
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.46461892,45.9784783,49.64448299,50.13250412,50.65065869,50.44846318,51.19603101,51.76309514,52.50431609,53.04213778,53.35514966,53.42490439,54.56467729,55.19636656,55.70985346,56.28914536,56.68042851,57.41766966,57.89676037,58.4473369,58.90017385,59.31746058,59.73092766,60.17412826,60.56194545,60.92770077,61.35683031,61.69730792,61.98695338,62.36243802,62.58018983,62.82255365,63.1601062,63.48898473,63.74430328,64.05931524,64.36075025,64.68197297,64.94650614,65.29043575,65.67150365,66.00245206,66.34144145,66.69140306,66.91047224,67.32299743,67.67338863,68.01744364,68.22553211,68.6163518,68.95478774,69.24346337,69.58233058,69.86909889,70.11968756,70.36770528,70.6061842,70.80829052,71.13450107,71.36985561,70.74868001,69.67178439,71.68528188,71.97400488,
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.171,50.275,50.307,50.26,50.307,50.326,50.377,50.513,50.791,51.117,51.501,51.845,52.256,52.62,52.941,53.454,53.931,54.526,55.166,55.843,56.534,57.307,57.976,58.495,58.955,59.211,59.346,59.557,59.572,59.505,59.317,59.061,58.638,58.06,57.288,56.368,55.136,53.733,52.029,50.385,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375,
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.90518343,48.29208661,54.85692578,55.43371523,55.99629467,56.44521674,56.936134,57.39443752,57.81634702,58.36013437,58.9764746,59.65197031,60.15513843,60.92097295,61.44837972,62.13177674,62.40152027,63.30111486,63.79734004,64.25206104,64.67178976,65.16108279,65.59671912,66.01154427,66.33764823,66.68081245,67.18545418,67.50829742,67.78709172,68.05072222,68.24311406,68.55320497,68.77012988,68.96127077,69.20405617,69.52103276,69.99420238,70.40357635,70.76945758,70.99886244,71.28530769,71.62749333,71.92757182,72.34204033,72.6223085,73.00721415,73.38173634,73.7749281,73.92526336,74.34816013,74.71082093,74.99999629,75.29941492,75.57913343,75.82410282,76.07638398,76.29309285,76.41767887,76.77842572,76.99826684,76.69371478,76.30608833,76.95458025,77.13012054,
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,75.02926829,74.03658537,75.64390244,76.98780488,
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.80056098,69.15292683,68.43173171,68.67197561,68.86568293,69.22685366,68.90036585,69.48892683,69.9747561,69.71668293,69.20809756,69.23985366,70.44336585,70.33443902,70.19963415,70.31821951,70.22041463,71.42414634,71.41463415,72.17665854,72.25817073,71.96792683,72.05558537,72.85119512,72.58070732,73.13360976,73.9525122,73.72234146,74.12019512,74.12265854,74.7754878,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,82.14390244,82.59756098,82.94634146,83.35853659,
